asn,asn_name,country,max_bot,max_abuse,network_count
52510,MI INTERNET SPA,CL,23.404124,35,3
9335,CAT-CLOUD-AP CAT Telecom Public Company Limited,TH,23.404056,50,48
39826,TERC,BA,23.397052,50,17
51001,CIELO,IT,23.392388,25,18
271965,ORBITEK SRL,DO,23.386569,25,5
60476,MYCOM-AS,"NL,RU",23.381018,35,2
61146,N62-AS,SE,23.380915,50,7
8659,AS8659,CH,23.378557,25,1
62143,DVRC-AS,RU,23.376623,50,1
198013,IPKOM IPKOM S.r.l.,IT,23.370672,25,1
15887,INFOGROUP-AS,IT,23.360656,25,1
22150,CARRIERHOUSE,US,23.357664,25,2
198820,RADIONETWORK-AS,UA,23.332378,50,6
328366,FirstnetTechnology-AS,ZA,23.330635,50,19
31520,DATAGROUP-RETAIL,UA,23.31834,30,6
13919,ALLDATA-NET01,US,23.30991,25,1
39904,MERIT-AS MERIT GROUP a.s.,CZ,23.303633,25,5
23546,DELCOM-ASN,US,23.29302,30,5
58540,"CHINATELECOM-SHANDONG-JINAN-IDC Jinan,250000",CN,23.288037,25,2
4249,LILLY-AS,US,23.287215,25,1
132347,MIKIPRO-AS-AP MikiPro Ltd,NZ,23.258467,25,9
201247,MR-GROUP,RU,23.255814,25,2
131285,CHINATELECOM-HUBEI-SHENGJI-5G-NETWORK CHINATELECOM Hubei province Shengji 5G network,CN,23.249844,25,1
133169,UNIVERISITYMALAYSIAPERLIS-AS-AP University Malaysia Perlis,MY,23.245634,35,1
132638,IDNIC-IAIN-WALISONGO-AS-ID IAIN Walisongo Semarang,ID,23.243712,50,1
137872,PEOPLESPHONE-HK China Mobile Hong Kong Company Limited,HK,23.242524,30,1
29491,KIEVLINE,FR,23.237795,25,1
134437,THESKYTRADERSPVTGM-AS-AP The Sky Traders Pvt Ltd,BD,23.223259,25,12
149412,IDNIC-CDI-AS-ID PT Centris Data Indonesia,ID,23.214087,35,2
197075,ACTIVENETWORK-AS Active Network S.p.A.,IT,23.207119,35,4
142332,TELNETINDONESIA-AS-ID Telnet Indonesia,ID,23.194935,25,1
262191,LIBERTY NETWORKS DE COLOMBIA S.A.S,CO,23.192201,50,62
57958,ASASTECH,IQ,23.191416,35,16
271861,MOVILMAX TELECOM S.A.,PE,23.190173,25,5
149270,LUCKYNET2-AS-IN Lucky Internet Services Pvt Ltd,IN,23.163842,50,1
136873,MEGADATA-AS-ID MEGADATA-ISP,"ID,SG",23.145546,50,14
59167,HELM-AS Helm consultants pvt ltd,IN,23.139932,25,1
271935,AIRTIME TECHNOLOGY SRL,DO,23.13778,35,5
52145,ZONE-AS,PS,23.137255,25,2
37239,ICTGLOBE,ZA,23.130717,50,40
398993,PEG-TY,JP,23.127064,50,2
50295,TRIPLE-IT 1 Transit policy pref 110-120,NL,23.125948,25,1
44973,RZHAS-AS ********** Arelion **********,DE,23.125,25,2
273938,"COOPERATIVA DE PROVISION DE SERVICIOS ELECTRICOS, OBRAS Y OTROS SERVICIOS PUBLICOS Y ASISTENCIALES LOS CONDORES LTDA",US,23.122476,50,1
15692,RAZORBLUE,GB,23.117634,25,4
45570,NETPRES-AS-AP Network Presence,AU,23.11574,25,10
212899,MIREA86,RU,23.113208,25,2
44565,VITAL,TR,23.087622,50,15
203462,ASNOVACONN NovaConn - Internet Service Provider,IT,23.07771,50,17
57670,ASOPENWAY,UA,23.076923,35,80
48281,DARYAGROUP,IR,23.076923,25,1
213194,NECHAEVDS-AS,RU,23.076923,25,1
151594,IDNIC-POLTEKBANGSBY-AS-ID Politeknik Penerbangan Surabaya,ID,23.058252,25,1
151549,SKS-AS-ID PT Sarana Kawan Setia,ID,23.055982,50,2
151575,IDNIC-JELAJAHID-AS-ID PT Jelajah Kreasi Informatika,ID,23.051928,35,2
49282,FICOLO,FI,23.049035,35,10
9255,CONNECTPLUS-AS Singapore Telecom,SG,23.041667,25,1
28716,RETELIT-AS Internet Service Provider,IT,23.037872,50,4
9600,SONYTELECOM So-net Corporation,JP,23.031999,25,2
141649,IDNIC-IAINMADURA-AS-ID Institut Agama Islam Negeri Madura,ID,23.031727,25,1
272964,TAMAYO MAGDA JUDITH,AR,23.030303,25,2
52505,CBRNET,AR,23.026411,50,8
42451,SSN-AS,RU,23.024831,25,32
60501,SIRIUSTEC-,IT,23.022076,35,51
16168,GENETSIS Madrid - Spain,ES,23.021129,25,1
23005,SWITCH-LTD,US,23.020922,25,11
152363,IDNIC-8BIT-AS-ID PT Delapan Broadband Intermedia,ID,23.001371,25,2
203726,WIRLAB,IT,22.997963,50,37
41720,Contact: noc@as41720.net,IT,22.995352,50,4
149944,IDNIC-DKKN-AS-ID PT Dak Kite Kih Nabil,ID,22.98982,35,1
270052,STARTELECOM S.A.,PY,22.988041,50,5
36327,VINAKOM,US,22.984104,25,5
209981,SYSTEMCREW-AS,DE,22.983871,25,1
45318,IDNIC-ITERA-AS-ID Institut Teknologi Sumatera,ID,22.978657,25,1
64024,YESIMEDIA-AS-ID PT Yesi Media Utama,ID,22.969233,25,2
262757,Insidesign Tecnologia Ltda EPP,BR,22.969116,30,1
45413,SERVENET-AS-TH-AP ServeNET Solution Limited Partnership,TH,22.968435,25,3
136332,ADRIINFO-AS Adri Infocom Pvt Ltd,IN,22.967796,25,11
150971,IDNIC-MIDI-AS-ID PT Media Inovasi Data Indonesia,ID,22.95744,25,2
149296,TIANFENG-AS-AP TIANFENG HONG KONG COMMUNICATIONS LIMITED,HK,22.957193,50,3
33765,TTCLDATA,TZ,22.951321,35,13
327824,Converged-Telecoms,ZA,22.924388,25,6
209012,MSOFT,GE,22.922666,35,6
53158,Net Turbo Telecom,BR,22.906863,35,1
136758,HONGKONG10-AS-AP HONGKONG CENTURY-ONE LIMITED,HK,22.901427,25,1
262355,VSX Networks,BR,22.900851,50,11
24207,EXPRESSNET-AS-ID PT NettoCyber Indonesia,ID,22.890443,25,14
57142,AS-FIBER23,"IT,RO",22.887029,25,3
210906,BITE-US,"CA,GB,LT,US",22.886809,50,23
64415,CONNECTBIT-AS,GB,22.88499,25,1
153359,ISADP-AS-AP Imtech Solution and Data Providers,PH,22.876964,25,2
198330,XEFI,FR,22.875642,35,9
26251,SIRIUS-1,US,22.865554,25,4
61987,PTSIT,DE,22.857143,25,1
12659,BBNWKSCORE Tekniikantie 12,FI,22.857143,25,1
39385,UORADEA-AS,RO,22.854123,25,1
265661,Fernando German Fischer FIBERNET TELECOM,AR,22.853192,25,1
58826,ICOMBANGLADESHLTD-BD ping by ICOM Bangladesh Ltd,BD,22.848139,25,1
136191,"CHINATELECOM-HUBEI-YICHANG-IDC YICHANG, Hubei Province, P.R.China.",CN,22.847344,25,1
25582,ASN-LINIX,GB,22.844805,25,6
35758,HQSERV_NETWORKS,IL,22.841763,50,10
266040,EBER DEJANI PEREIRA DE ALBERNAZ CIA LTDA,BR,22.840262,25,2
263677,Netgloria Servicos de Internet Ltda,BR,22.832299,25,1
149487,MCLOCCL-AS-AP MOC COMPANY LIMITED,MM,22.829571,50,2
213024,STARTELECOM,UA,22.827933,50,1
3595,DATABANK-ZCOLO,US,22.826087,25,1
25712,CSIPADKY,US,22.824981,25,10
19009,ONECLEVELAND,US,22.807572,25,3
137427,KIDC2-AS-AP KIDC LIMITED,HK,22.806585,60,4
38727,HUT-AS-VN HaNoi University of science and technology,VN,22.801788,25,1
264800,TECHTRON ARGENTINA S.A.,AR,22.799727,25,1
19194,JOVITA,US,22.794936,25,5
135700,NRDATASERVICE-AS N R DATA SERVICE PVT LTD,IN,22.79433,25,1
136879,JARINDO-AS-ID PT. Media Jaringan Indonesia,ID,22.79336,50,3
5430,FREENETDE freenet Datenkommunikations GmbH,DE,22.766388,25,1
23655,TWODEGREES-NZ-AS 2degrees Networks Limited,NZ,22.763602,25,2
21641,VIRTUASYS-AMERICA,US,22.749166,35,4
50815,BTC-AS,SI,22.745668,25,4
203971,AZFIBERNET-ASN,AZ,22.740295,25,1
398038,RCL-AB-01,CA,22.735767,35,19
328527,PDS-NETWORKS,NG,22.727273,25,3
329310,Netmoz-Sociedade-Unipessoal-Lda,MZ,22.699387,50,3
263002,ORSSATTO TELECOM TELECOMUNICACOES - EIRELI,BR,22.695162,25,3
134413,KMNIX-AS-AP KMNIX LLC,HK,22.692359,35,2
152012,NARANET-ID PT Nala Akses Nusantara,ID,22.687225,25,3
149358,IDNIC-UIN-ANTASARI-AS-ID Universitas Islam Negeri Antasari Banjarmasin,ID,22.686375,25,1
56047,CMNET-HUNAN-AP China Mobile communications corporation,CN,22.685803,35,31
150941,IDNIC-DTTRANS-AS-ID PT Duta Trans Nusantara Network,ID,22.684098,50,2
21473,PFALZKOM Pfalzkom GmbH,DE,22.683127,50,12
37436,INTIC,MZ,22.680412,30,2
201575,WORLDBUS,"AE,TR",22.67396,25,2
37286,NG-ICT-FORUM,NG,22.669104,25,2
45899,VNPT-AS-VN VNPT Corp,VN,22.664349,50,393
36947,ALGTEL-AS,DZ,22.648933,50,32
28666,HOSTLOCATION LTDA,BR,22.648756,35,23
44217,IQNETWORKS,IQ,22.646823,25,9
28104,Eutel N.V.,BQ,22.646429,25,3
210276,MSAL-AS,RU,22.644377,25,1
44318,UA-COLUMBUS-CHG,UA,22.639029,25,1
266783,Anibal Humberto Enriquez MoncayoComunicate,EC,22.630981,25,2
36903,MT-MPLS,MA,22.627331,50,40
37129,rasmilink-as,KE,22.614003,35,2
328722,Ciudad-AS,NG,22.611365,50,5
9908,HKCABLE2-HK-AP HK Cable TV Ltd,HK,22.607905,50,9
49760,AL-HAYAT-FTTH,IQ,22.605458,25,1
203147,MOI,KW,22.601279,25,1
3786,LGDACOM LG DACOM Corporation,KR,22.601035,50,283
209700,PASHATECH,AZ,22.594356,25,2
208450,MEGAHOST_,KZ,22.592104,50,14
141137,MEDIACEPAT-AS-ID PT Media Cepat Indonesia,ID,22.589908,50,3
328271,Syokinet-Solutions-AS,KE,22.589644,50,6
150460,IDNIC-AKSENT-AS-ID PT Akses Sentral Teknologi,ID,22.583526,25,10
140485,CHINATELECOM-ZHEJIANG-HANGZHOU-5GC-NETWORK CHINATELECOM ZHEJIANG province HANGZHOU 5GC network,CN,22.580739,25,1
37061,Safaricom,KE,22.567808,35,34
272882,"BITNET DOMINICANA, S.R.L.",DO,22.545963,35,6
25511,ASN-NET21,RU,22.543353,35,8
269908,JOSE DIGITAL MEDIA DOMINICANA SRL,DO,22.542258,25,1
51942,EKMEDIA,NL,22.528291,50,7
272992,CABLE & TV YOPAL S.A.S INTERNET INALAMBRICO,CO,22.528136,25,5
262283,CI CENTRO DE INFORMACOES LTDA,BR,22.516083,50,12
37141,ETI-AS,GN,22.514398,50,8
137,ASGARR Consortium GARR,IT,22.504578,35,145
140016,IDNIC-TRIKMEDIADATA-AS-ID PT Trik Media Data,ID,22.503764,25,1
13215,CPLUS1-AS,RU,22.5,25,1
54014,JURASSICINNOVATIONS,US,22.5,25,1
273916,JUAN CARLOS FRANCO LOBO INTERCOM HN,HN,22.499417,50,1
153826,SLJFIBER-IN SLJ FIBER NETWORKS PVT LTD,IN,22.492754,25,1
136547,"HUMENG-AS-AP Humeng Technology International Co., Limited",HK,22.489473,25,6
8351,PLANET-,DE,22.487131,25,2
39216,ALSARD,IQ,22.47873,50,7
141898,MILENETWORK-AS-ID PT Milenial Inti Telekomunikasi,ID,22.476678,25,5
133000,ARJUNTELECOM-AS ARJUN TELECOM PVT. LTD.,IN,22.471629,35,4
199752,GO-TREX Go-Trex Internet Solution Partner,NL,22.469944,25,6
135027,VIRTUALPLATFORM-AS-AP Virtualplatform Pty Ltd,AU,22.469076,25,2
6879,ENSTINET-,EG,22.466476,25,5
6703,ALKAR-AS,UA,22.464958,25,2
35586,VOM,UA,22.457532,50,1
328703,Seven-Network-Seychelles-AS,RU,22.454874,25,1
209228,MPNEDVIZHIMOST-AS,RU,22.44898,25,2
16247,"M247-UK M247 UK Ltd, trading as M247",GB,22.448164,25,46
135172,EISPL-AS-IN EZEENET INTERNET SOLUTIONS PVT LTD,IN,22.442244,25,2
58289,KAZNETCOM,KZ,22.440459,50,8
215946,NEXTFIBER,AL,22.434217,50,1
327863,UNIVERSITY-OF-ZIMBABWE,ZW,22.43049,25,1
137620,PINKBRO-AS-IN Pink Broadband Service Pvt Ltd,IN,22.428504,25,2
27064,DNIC-ASBLK-27032-27159,US,22.426199,25,1
58824,IDNIC-UNIMED-AS-ID Universitas Negeri Medan,ID,22.426058,25,1
58955,"BANGMODENTERPRISE-TH Bangmod Enterprise Co., Ltd.",TH,22.421077,50,61
198735,WIFI-AS,IQ,22.416113,50,20
20956,SSI-AS,BG,22.414806,35,3
12556,internet-solutions-ke,"KE,UG",22.414777,35,27
273233,URBANO URBANO LUCIA DEL SOCORRO FIBERCOM ECUADOR,EC,22.408462,25,1
56197,KDDI-SG KDDI ASIA PACIFIC PTE. LTD.,SG,22.407407,25,1
37209,HYPERIA,NG,22.39452,30,5
329041,ANDE1-AS,BF,22.381739,25,2
31575,MIET,RU,22.380107,25,3
142308,IDNIC-WHIZDIGITAL-AS-ID PT Whiz Digital Berjaya,ID,22.376707,50,3
37665,MouNa,GN,22.374623,50,4
136142,EFPL-AS-AP Enigma Fiber Pvt Ltd,PK,22.365486,35,1
272970,LOPEZ FLORENTIN FREDDY HERNAN,PY,22.361809,50,3
263729,Pedraza Luis Eduardo DANEZ,AR,22.352818,25,2
31203,SHARQ-TELECOM,UZ,22.349172,25,1
138452,CLICKEARTHONLINE-AS-AP Click Earth Online,BD,22.347426,25,1
51484,BLOKOWE,PL,22.343243,25,2
214504,HOSTMAN,"AE,CZ",22.332342,50,3
45411,APCSNET-AU APCS Australia,"AU,PG",22.332233,25,3
132789,PIVOTEL-AS-AP Pivotel Group Pty Limited,AU,22.330097,25,1
41313,"NOVATEL-AS 2 Kukush str., floor 1, office 102",BG,22.329921,25,2
7420,ZAMNET-AS,ZM,22.325976,25,11
21774,GSCNET,CA,22.300706,25,3
151797,CTCSCITECHLIMITED-AS-AP CTCSCI TECH LIMITED,HK,22.289823,25,2
274129,"ABITAVERAS WIRELESS, S.R.L.",DO,22.282773,25,2
139056,"FOCL-AS-AP FAST ONE CAMBODIA CO., LTD",KH,22.269999,50,25
44521,JAGEX-AS,GB,22.258145,25,1
14979,AERONET-WIRELESS,PR,22.237797,30,3
56932,NETLAN_NET_,UA,22.237205,25,1
17716,NTU-TW National Taiwan University,TW,22.237023,25,41
135724,PVTABNL-AS Allnet Broadband Network Pvt Ltd,IN,22.23447,35,9
10225,NETTLINX-IN-AP Nettlinx Limited,IN,22.232925,25,1
41364,TOP-IX_DP AS for TOP-IX Development Program,IT,22.213128,25,8
48407,TIGRISNET-IRAQ,IQ,22.206573,30,1
15450,ALHAMBRA Tlfo: +34 917 872 300,ES,22.203561,25,2
27768,COMPANIA PARAGUAYA DE COMUNICACIONES S.A. COPACO S.A.,PY,22.203226,25,1
10886,MAX-GIGAPOP,US,22.202899,25,1
26957,SSG-OHIO-MDC,US,22.199747,25,2
58530,PINGCO-AS-AP PingCo Pty Ltd,AU,22.19917,25,6
199927,ITB2,NL,22.1977,25,1
37223,VODACOM-,MZ,22.184132,35,6
1741,FUNETAS,FI,22.177806,25,51
55329,TELCOTECH-KH Telcotech Ltd.,KH,22.175732,25,4
25415,ADDIX-AS AS-ADDIX Autonomous System,DE,22.171507,35,9
57918,ACOD-AS,RU,22.169811,25,1
47204,MCS-AS,RU,22.165468,55,6
206999,OAKFORDIS,GB,22.164833,25,4
47702,DISCOVERY-AS,UA,22.156747,25,3
152800,IDNIC-GIGAMEDIANET-AS-ID PT Giga Media Internet,ID,22.154765,25,1
329303,Splizr-Networks-Pty-Ltd,ZA,22.147446,50,1
272998,WORLD SISTEM TELECOM WST S.A.S.,EC,22.147428,25,2
58376,AKGU-AS-ID PT Angkasa Komunikasi Global Utama,ID,22.145008,35,6
22804,IDEALCLOUD,US,22.143839,25,1
137542,SOCOM-AS-AP Sayem Online Communication,"BD,FR",22.141888,25,4
37074,UG-AS,GH,22.137324,35,13
141959,IDNIC-ARTAFLASH-AS-ID PT Arta Flash Sintesa Nusantara,ID,22.125121,35,10
56468,MCNET,AL,22.120491,25,3
149662,IDNIC-HOSTNETGLOBAL-AS-ID PT Hostnet Data Global,ID,22.110868,25,3
3288,MOFET-AS,IL,22.10689,25,2
38758,HYPERNET-AS-ID PT. HIPERNET INDODATA,ID,22.104956,50,33
131602,"HYA Hsin Yeong An Cable TV Co., Ltd.",TW,22.104085,25,2
141933,IDNIC-SID-AS-ID PT Solusi Internet Desa,ID,22.095713,25,1
42927,S-NET-AS,PL,22.092457,35,15
18705,RIMBLACKBERRY,"CA,GB",22.090663,25,27
395093,TSMG7891302,US,22.074408,25,1
135619,WAWS-AS-AP Prakash Kumar Khetan TA WIRE AND WIRELESS SOLUTIONS,IN,22.074293,25,2
31736,SENSELAN-AS senseLAN GmbH,CH,22.051418,25,3
136131,TSCN-AS-ID PT Tiga Satu Cyber Network,ID,22.05101,35,2
267830,Waycom S.A,AR,22.044622,25,1
210964,TVKAMENICA,XK,22.037104,25,1
21211,"PENKI-AS LT-01115, Vilnius",LT,22.036557,25,1
132642,IDNIC-UAD-AS-ID Universitas Ahmad Dahlan,ID,22.035225,25,11
200943,FRAUNHOFER-MUENCHEN,DE,22.033898,25,1
273028,CONECTATE POR FIBRA SPA,CL,22.025609,25,1
212432,SOYUZNET-AS,UA,22.01793,50,1
35004,NETGRUP,UA,22.014077,50,13
39047,KERCHNET-AS Multiservice Networks Ltd.,UA,22,35,2
38500,CROSSNET-AS-ID PT. Cross Network Indonesia,ID,21.988856,25,3
200899,INTERSPACE-EUROPE,MK,21.982834,35,51
208405,SINET-ISP-AS,UA,21.980432,50,17
206892,Rendszerinformatika Zrt.,HU,21.977766,35,13
132573,SAINGN-AS-IN SAI NGN Network Services,IN,21.973094,25,1
9924,"TFN-TW Taiwan Fixed Network, Telco and Network Service Provider.",TW,21.972155,50,2
137532,BHUIYANTELECOM-AS-AP Md Golam Kibria,BD,21.953565,25,1
214359,ISHRAQA-AS,IQ,21.95122,25,1
3326,DATAGROUP Datagroup PJSC,UA,21.948711,35,10
135360,ARGONDATANETWORK-AS-AP Argon Data Network,"ID,SG",21.943599,35,2
30619,TMCEL-Mocambique,MZ,21.928583,35,3
28477,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,MX,21.920338,25,1
29689,ORIGO-AS,IS,21.909402,25,1
199456,VLDTECH-ASN,GB,21.906117,25,12
37020,CELTEL-DRC,CD,21.9025,25,1
216024,KVMKA-COM,"DE,FI,NL",21.897323,35,12
33185,HIVE-DATA-CENTER,CA,21.884154,25,24
263820,GLOBAL TECHNOLOGY SRL,AR,21.879815,25,24
263333,VIPTURBO COMERCIO & SERVICOS DE INFORMATICA LTDA,BR,21.871867,30,3
49147,ASNET-AS,BG,21.858908,50,1
30517,GREAT-LAKES-COMNET,US,21.857123,25,4
329378,MATRUCHHAYA-CABLE-NETWORK,KE,21.838589,25,3
147088,IDNIC-SIM-SKYNETWORK-AS-ID PT Skynet Indonesia Madani,ID,21.838423,25,1
55685,JLM-AS-ID PT Jala Lintas Media,ID,21.835072,25,74
266760,TELENOVO SA,AR,21.82219,50,1
149672,IDNIC-FASTLINK-AS-ID PT Aktech Digital Solutions,ID,21.811098,50,2
18103,NEUVIZ-AS-ID-AP Neuviz Net,ID,21.806722,50,22
38031,OPTIMAX-BD-AS-AP OptiMax Communication Ltd.,BD,21.806437,50,55
50211,IF-IX-AS,UA,21.805484,25,1
135310,INSPIREBROADBAND-AS-AP Inspire Broadband,BD,21.80401,35,2
266682,DANIEL MARECHAL,AR,21.803872,25,2
269934,AIR NETWORK S. DE R. L. DE C.V.,HN,21.799768,25,2
399869,MTNBB-S72,US,21.799631,35,17
30985,IKATELNET,ML,21.79541,25,1
37315,CipherWave,ZA,21.794391,25,1
141536,INTERLOK-AS-IN Interlock Communication,IN,21.792134,50,2
262558,PROMPT BRASIL SOLUCOES EM TI LTDA,BR,21.789065,35,6
11319,DDMINC,US,21.782996,25,2
202871,SFERA-AS,RU,21.773288,35,1
9266,FIVEWAYS-HK Fiveways International Limited,AU,21.771772,25,3
12938,IBCH,RU,21.766562,25,1
8346,SONATEL SONATEL-AS Autonomous System,SN,21.766168,35,19
262230,HORUS SISTEMAS INFORMATICOS SRL,AR,21.765216,50,4
150197,IDNIC-CURUGNET-AS-ID PT Curug Lintas Indonesia,ID,21.762603,35,14
3342,CIBICOM-IP-NETWORK,DK,21.761847,25,18
36914,KENET-AS,KE,21.759037,30,68
263213,VISION NET,AR,21.754386,25,2
214721,PHOENIX-AS,RU,21.753515,35,15
9269,HKBN-AS-AP Hong Kong Broadband Network Ltd.,HK,21.751343,35,212
41606,ASN-LOGOS,IT,21.751026,25,10
137396,BBARIANET-AS-AP Md Zubayrul Hoque,BD,21.749755,25,3
18049,TINP-TW Taiwan Infrastructure Network Technologie,TW,21.746292,30,14
56376,ALIDA-SRL,IT,21.736931,30,1
63490,IDNIC-ARTHANET-AS-ID PT Artha Media Lintas Nusa,ID,21.730843,50,16
267838,GREENLINK SRL,DO,21.727147,50,4
262662,Conexao Networks Provedor de Internet,BR,21.724307,25,1
21788,HIPOINT-,IN,21.718828,30,2
137967,DIGICON-ISP-AS Digicon Telecommunication Ltd,BD,21.714366,50,36
8248,GR-EDUNET,GR,21.713761,35,51
24165,UBBNET-AS-TW UNION BROADBAND NETWORK,TW,21.70738,25,1
141945,IDNIC-HYDRA-AS-ID PT Hydra Media Indonesia,ID,21.689565,25,1
60277,TELCOM-01,IE,21.680702,25,15
141127,IDNIC-CDNNET-AS-ID PT Anugerah Cimanuk Raya,ID,21.679035,50,7
214200,FASTLINE-AS,KZ,21.671554,50,1
142043,IDNIC-MYBSSNET-ID PT BARAYA BARENG SADULUR,ID,21.670725,25,1
57354,SYSTEMA-AS,RU,21.670651,50,6
139786,RAINBOW-AS-AP Rainbow Network,BD,21.670089,25,2
17995,SOLUSINET-AS-ID PT iForte Global Internet,ID,21.656691,50,129
8968,BT-ITALIA,IT,21.656521,25,5
137816,CLOUDNET-AS-AP Cloud Net Technologies Limited,HK,21.652681,25,3
4711,INTEC INTEC Inc.,JP,21.649443,25,1
265758,COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS DE DESPENADEROS LIMITADA,AR,21.648873,25,3
57011,SENET-AS,RU,21.641791,25,1
25543,FasoNet-AS,BF,21.635483,35,1
47688,FASTIC-AS,BE,21.628462,35,6
34397,CYBERIA-RUH Cyberia Riyadh Autonomous System,SA,21.621368,25,1
17497,LGHL-AS-AP Liasail Global Hongkong Limited,"FR,HK,JP,LT,SG,TH,US,VN",21.610699,50,11
15311,TELEFONICA EMPRESAS CHILE SA,CL,21.607594,35,11
197566,ASOKNET,CZ,21.593501,25,1
150022,METAWAVES-AS-IN METAWAVES PVT LTD,IN,21.59344,50,2
40438,CANHOST-INC,CA,21.586957,25,2
49168,ISP-BROK-X ISP Brok-X,UA,21.583156,50,10
266925,UPIX NETWORKS,BR,21.572492,25,1
133073,SZKF-AS-AP TELEGLOBAL COMMUNICATION SERVICES LIMITED,"DE,HK,IN",21.551596,60,12
50856,ININET-AS,UA,21.54386,25,5
56030,VOYAGERNET-AS-AP Voyager Internet Ltd.,NZ,21.53679,35,6
28024,Nuevatel PCS de Bolivia S.A.,BO,21.527539,25,1
34187,RENOME-AS,UA,21.52185,25,1
45289,"INDOTRANS-AS-ID Indotrans Data, PT",ID,21.490697,50,5
136883,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya,ID,21.488008,25,2
138050,IDNIC-DISKOMPROVJABAR-AS-ID Dinas Komunikasi Provins Jawa Barat,ID,21.47797,35,3
265743,COMERCIAL WASHINGTON ERNESTO OYARCE SAZO E.I.R.L. SENALMAX,CL,21.476397,25,1
4007,"SUBISU-CABLENET-AS-AP Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal",NP,21.469987,25,16
134088,NCSB-AS-AP NGN Connection Sdn. Bhd.,MY,21.444759,25,1
141610,IDNIC-NDMNET-AS-ID PT Nusa Data Multimedia,ID,21.444635,25,3
37358,BITCO,ZA,21.430868,25,4
8903,AS8903 Lyntia Networks. Peering AS.,ES,21.429119,35,7
34927,IFOG-GMBH,"CH,DE,ES,NO,US",21.422576,25,8
52412,BW TELECOM SRL,DO,21.421076,25,3
51151,COMENERSOL-AS,ES,21.402918,25,1
149746,IDNIC-BLIP-AS-ID PT Blip Integrator Provider,ID,21.401268,25,4
273007,"SPEEDNET, C.A",VE,21.390598,25,1
270070,ESCOM COMUNICACIONES SRL,AR,21.38583,25,2
135298,TRANSWORLD-AS-AP Ankabut Internet Service Provider,AF,21.373425,25,1
376,RISQ-AS,CA,21.371994,100.0,24
9498,BBIL-AP BHARTI Airtel Ltd.,IN,21.368353,50,280
12741,AS-NETIA Warszawa 02-822,PL,21.367978,50,165
328638,LETABANETWORKS,ZA,21.364865,25,1
28661,HOTLINK INTERNET LTDA,BR,21.363608,25,4
55547,"WOODSNET-PH Unit D,E,F,G 28th Floor",IN,21.357112,25,1
138362,PLEXUSCLOUD-AS-AP Md. Mobarak Hossain,BD,21.356073,50,2
197302,WARMTESERVICE,NL,21.349073,25,1
18429,"EXTRALAN-TW Extra-Lan Technologies Co., LTD",TW,21.343148,25,2
45010,MEGATUUTTI,FI,21.3316,25,1
141024,BMNPL-AS-AP Big Marshyangdi Net Pvt. Ltd.,NP,21.33072,30,1
19653,CTSTELECOM,US,21.33062,35,8
141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,MM,21.328921,25,1
200311,PREWIFI,IT,21.326559,30,1
45293,UT-AS-ID Universitas Terbuka,ID,21.314741,35,1
270780,SOLUCOES ULTRA,BR,21.306795,25,2
29050,TERRECABLATE Terrecablate Reti e Servizi S.r.l.,IT,21.302991,35,118
52026,TRUF-AS,RS,21.289408,50,9
150896,HUNGCL-VN HUNGCLOUD COMPANY LIMITED,VN,21.288515,50,2
271888,SERVICIOS CONVERGENTES DEL OESTE S.R.L.,AR,21.284037,25,2
53066,VETORIALNET INF. E SERVICOS DE INTERNET LTDA,BR,21.281723,25,6
60588,XENTO-AS,BA,21.278619,25,1
37688,BCNL1-AS,NG,21.274678,25,1
20676,PLUSNET *****************,DE,21.270617,25,2
7633,SOFTNET-AS-AP Software Technology Parks of India - Bangalore,IN,21.2693,25,6
20255,Tecnowind S.A.,UY,21.264527,25,8
263170,Netsys,HN,21.264291,25,1
12346,"LUBMAN-COM-AS Poland, Lublin",PL,21.258689,25,2
142618,GWIS-AS-AP GH Telecom,PK,21.256871,25,3
11259,ANGOLATELECOM,PT,21.253885,25,3
29475,CCS-ODESSA,UA,21.252446,25,1
58912,CTSL-BD Chittagong Telecom Services Ltd,BD,21.246132,25,2
36974,MTNCI-AS,CI,21.240612,30,2
43966,ITREGION-AS,RU,21.233681,30,1
43619,AURORE,FR,21.231527,25,1
266834,INSTALACION DE SISTEMAS EN REDES INSYSRED S.A.,EC,21.226457,25,2
264821,COMCAST-SRL,DO,21.22513,25,4
152810,IDNIC-GSNET-ID PT GALAXY SINERGI NETWORK,ID,21.221103,35,2
34660,"IDAQ-AS Dedicated servers, colocation, hosting.",GB,21.220527,50,7
197893,ELSUHD-AS,IQ,21.219752,50,7
9848,SEJONGTELECOM-AS-KR SEJONG NETWORKS,KR,21.218303,50,30
37119,unitel-AS,AO,21.217986,25,3
139285,"WGCC-AS-AP Wingel cooperation co.,Ltd",US,21.217365,25,4
141665,IDNIC-CAD-AS-ID PT Cahaya Artha Daya,ID,21.216751,25,2
204685,MGN,UA,21.216241,50,1
147134,IDNIC-IWK-AS-ID PT IndoWebhost Kreasi,ID,21.212121,25,2
